id,k16_cluster
27dfODehatxcdc4nr7Oihg,7
3qcHFCrG7w5ERRfGjPz3Xe,1
60eVCXFCuw1WYswBuNZc4H,6
3KANrKOFYyAxfjQJHkgBdb,3
6BnY0YochAURSXSR3d5N7O,3
3OMw6qj95yhfeqBIdL0c1g,3
2N7TN76tLuTcdn9UlS8ADT,4
7gS9H5JtkJZgUZBq5mWY4P,4
4gAhDQjQT9rReQk5NoaiED,3
3nFhiJReGYBDoqArWW3p5e,3
0751ozQYIiLVQ9FRFhe55j,4
3Bz3lj6E9VFBk1Wj1hC8vw,5
47TQjzeG4KI0XWWb0wkbri,4
0RRbOO8WH9Uej5GffrDCwm,1
3NPiFBw3mA9qbJfo0nhk6X,6
74NgnKkCHlmj5BXZaF4uOG,2
1Kb2IqKylZMEHxxdtd3mcy,14
4RMoPuik89bh3vHz2IUaku,5
3povCVlxJzZpCS5juttncn,7
6kNrdb4PM04UolpXWw44wX,5
3ssrwTreXy34rO6IslBJHr,0
5Kpx2AgayEiYtP1PexyOY2,7
7jRViYXqRqNnRuuA2UgzSO,3
0yMVLkAojCxZarxXA2w7re,6
0sCyQGXcjtkwJ8MPvDl5ws,14
6HAIJiZ3FGzWs5qREm9viG,0
1DilA7Zrq0b5HUecXSYypU,5
28vWcWL6Sl0YXAGdnl7591,2
4hh04SpMhiK7u0SMbwnseH,2
5BCvStywW6u3ajs3xQHqRh,2
0JS0FWN0OlvJHewjJN0RWj,2
1vkFnG5Gp8pDvoBiW4ecok,5
6vqmesYHXdWCnXW8cDbt0B,2
2pqLwhhPPSf0z24LQwGawG,3
2ZULEJnMCy8S54UwCecbJr,4
4xcqzr7HNHzlx9QnsZxYMP,4
280cMik5EgD9roeInq0sLO,3
1XGbcUsj63wtL7LJ18lTAL,6
3TRM61i04EmRRqx945pnB0,3
2nirXfxWyWxl8CzZTkg8qh,2
32tHv7fpzpbw8p5xMP9nSG,3
0TRvSkiK0eQEejmiu4vBzi,4
0ZIQxrbxulMqsCxDGnJDDH,3
3TiMb68yk0yEvtePDPrmpj,4
0bXhjlgUddDlJzHOeVM4Tq,14
0LaVDw5AJGFd4xt45OCSQp,5
7N0PmoRpP2pskkXfQt1vL2,0
3dTzc9ldZ0OtSJ7IDNoEqq,4
2hyuXt5RwF2z7jFrRrQcHD,0
5uGjg2w3SuriwfLSqYEaBD,3
543ZJvJa09wL8NxgrHprbk,4
0xTiFbFsXoXQhxf6b31icK,4
5gwWXFw5pn4nStyphdjuyt,6
2avq6sEqnHLOMZAGG46m7W,7
40lYEC7VCWFMuySTpLS4dc,14
4GP9hbJxV98NA6SVlylbaS,14
79bxW2eo8pwrtxH7wLXvCO,14
1NZzBGtCNecwOfMr53QjWO,14
2didoGbgsKR7dxKYu8rZCg,4
3dn7AZt6ss8jld8vZ8WoIj,4
1vx8rqTcNQsjnN1DP64jCB,4
1XmlJBByvDcaT914vzCmZd,4
5ubzPeRkwUlJ9VjH1NVXeJ,4
1AZf53cOFilpvG8MlLBIQ1,4
3AsHK4fgOIffknec1HpHzd,7
5blyQq2QszZdnSiyjgAWTM,4
6UrCb7HAML8jzoiEHqV0nT,0
1FiAzZnPtiNjCJNMnHSl0K,5
6iBU0TFMalxcv4W9eg4Fyh,4
2zjfw4eZ1WxVt1BX9bhwtB,4
3gjtZ6cN2j4gSJ4Qvpz5iy,4
7mAF2MJdbNT75VrVcgwT6F,4
3wuUYH2HNYMxn9qcrZGR5L,4
5x9OVIyh4Hz1ehUlyjvED9,4
462AADUi5UtXNYERvzBp7q,4
7mZNKipPTgERS0W4FTdAM9,14
1TF8mSG5YHyaS4o3NeBSAo,3
3CmiDxO86codY6wLjJooWM,3
0Pg9pMftCdhBcigxY0GdHe,3
5dpZZ8w3zdemdEXZnPsAq4,2
0qdFLvaOl0HPYCHWJOanHd,3
5KXVaC7wQiQIPDLyHUKgxe,3
65F0INJW7GHG3FIXbIZf2l,5
1w3cHsTg94DyDWAubFbUTx,4
4lLrW9PBZ5rrVFA235eftL,13
4mtPWiN0wvwr6Wx3jpszgt,4
4IeDs4sutfhenDrbEe8imw,4
3oX3RqTBUTwMydnJtmjX0x,5
3KMQgWpD16ZD8olk41UJL9,3
093XMKg48WTm1RAGEtppVr,5
05Z64pgDUYnuxZIdx71n0M,5
1GeS3Tddas0F7VKxNzD1aH,15
2SHOE3LHVBluhe1WZ7M8ig,1
4wKrMeRoVaP1CVIBd080YK,5
2hNvu4bGZFOoop3PbornV2,1
1pBofOh7KvWLxKxgfpMnLm,6
4FlNj8oEuikVspfVWzMZVz,5
5xwar7KFXDlPzEhhRf5ua4,13
1ztf3GmG1bdQofFFk1fOUe,7
1rk9eGO7AkPX1oafUuOnGs,7
2OIIur6XNJFJK7UgUdkjvq,7
78ABg5C3xyIdanydlBRdoi,3
7HxXMjJ5CiZ8BkNpbZD0Nw,7
3UXYj62iqpmifH3rALUcpu,1
1EiNusATPoJnAcOkVqDKiH,13
0S7MQY3rKE0YD5UVQJ9jrk,7
5cf1ZfI16kHp3S1ySpQ36G,1
66zSeZQdUUI6BKA1yDmqc9,1
2sz9MuXW6MhhMbWRb8V8dD,7
6ISgf39hqL5wImQpRrLcCr,7
66HcbTLAaBgqHsin2IUWws,7
2MTQDSB9XLD1ejc6tAMQfv,7
0roOD3ONQZbAN00z60fATg,7
0pzjcWYkyynxhONSm5C8Cu,6
5Hpj4jX6tEWrTudjBlp8A1,7
1S7QP5JYv6IuHGoQsOXzwR,6
4Hzg7Hcqo2aUooTQ0pnBYC,2
5zhZOvNDE5NbrR638m9iyE,7
7nYH3LhBRCrOnPrrozk6xk,5
6DqmBfQhxbkB6PShaX1t45,7
4DDKpCCJPC0A66aGTQv6gH,7
5mKPLTRvJPfKRhiNf0GBuW,7
6EJN9vn9GzzlwVnPCA3JII,5
3FtGY3jthsH7eOSIrKID4h,1
0EoYJ2ls3WyTDupNwjxMAv,9
0zoAXzl0PmpSLa8NECCEXa,4
5b3tNx2EVtk46PEub55iLq,3
74jW8Rt3wAxCKvtsG3pIxn,5
5U8YTi3f5XjFmPCg5NzSio,4
2gyyxsUcgvO9IPiFLrCZAM,4
0WRTq2KtM7FRQIK33JRmee,4
1rpSKgOgciYVsFF20UPhpM,6
7cOhAFSCcIPhlIQSvNjLZZ,4
5x7ymXOokEoWqSrWABAlCz,14
6T8moqFOPAPlowYJPXzSCf,4
0dRgMzQ7mItts8wjswg87T,0
5nv854ey1k43KaZ0kHmE4Z,1
5qdCsd05UUdtAsAtET9gxV,13
6wxDu7ISgm5nppPMea4W7D,2
0w8dULoVhTuC8x8m8PKwX7,3
7d4coyGabEbHZ5tRpTbQT5,3
0USruADoPffR0n8VHcRJ3r,4
6O245F3yem0ep31Y58TyzF,2
3ZHGDLNa52hxbdLdboGozU,6
6bzbGnT0QEV4YptpIUce93,4
4J4LjEe33yN6gLmPib0nqz,4
4EuEFylz00BvZhpf6w7qYf,4
17Qx5cG4yq6JFZj5KNqUMT,1
6dgNSYxHgPruJtgISdi61C,4
6JV9U1I61sgeEatO0KDpFX,5
1cOmaDUwrnJamajaVpNllx,4
71ZIIpu1ERTrO5QFNnvWoP,5
41Jjohd1CAkoGCSpOjjTBn,3
3GD4xGHrVFH27Qxr27blkG,4
3Fc5OiXuy3pgmLLdoDQqjX,4
3SA5iSKihPv3DxLfx4Ps7x,0
3uww8tj9hlPUbUsJXcOJuc,2
1dr8WENPLdPpcLVzyDXLNn,2
1e0PeM3bjzkEinwWXVw7WM,1
6LhN47wHHsSzlbVzsXe7cY,4
7KhMt59C8QDm3NqcvUObNJ,0
0nCAVzknkzRXRgB6LhRv04,6
3iUUve7vVMnS4zHLWpv3mh,5
3iYPdrNM4hzxfhmMhb3UoT,1
5fv9AxkRVzCwT5XkpYjWvL,2
7GWViYkd4fTS3ApKuaTLEB,2
2fAIfPLrPUTW1AmJRR428Q,3
0Zxwj1KVH3xhqtaFP741KG,4
33qArH1nZCZKeJUx6bWzYV,4
0EuqL5Hc1Sm6tZue0UXhYX,4
5JptXvfHjpO6pYLGtxxfqg,3
3rm6A6G8d91ba7AJjr9PR5,4
02UDxlwFuZQ1xXzYHtXgzw,3
4QZ2tMsVky1C8OHLNA8GfN,5
3aVI3saUDDHJH6bpHlQEHK,4
5FO0MlLCEczwjzwKjypeNj,7
2lz6pzSOxJVNj8JNqcvUJb,4
2oJBuHP33foR6CFWDlSbod,15
5jkt1Xfx3G7m0GAUzjsnlX,5
1EwOlTiaZl2zNqFIJJ69px,6
7LhxrDnQYMHALw0wNS8q5h,2
1khoSOxg6VHzvRlVkczrbl,4
2hfNG28suxu5Cw2VAQQXb4,5
0BUkqsxTx3lUdf4bYc8dF0,7
0WKoVVdcUV2yvhBoQMlnDL,0
7uhbPEV5z9sngRGnRKJLvo,5
49UQsMT93VstAM74LFJGdh,4
24RVBfc8uZGNBNk8gFpydY,2
0gqnnuyRweA0HrQKDcPv7B,4
5B7VEaILrjegNlgZ4kuMsM,7
2Aro1OvSVTEwmDDqFR8TsM,5
7C8tFTqDwHpLIf33ZcScke,5
6UH0zVh1sY3SaenL1ndIr9,4
1S6vQx59DESQVLh8GVcd8K,3
1B0O2VmSDjWECHmDl4py4u,3
5aD9C5DE5TFBoHTQDcn9M7,4
56K77xMyh31pEwxndzFEgb,4
5N7FFVyV98FFQaWr5u5ctf,4
3L3wOW4XPcg4Q8IyQUuSd3,14
54BMwZBVF8BauPc1QD9soX,3
5niHCrO4CT0UBYCbOsNXvy,5
2NLLPpQkfsFsE4egXmcpVT,4
5K8XZSzgZvibEVUb9PY3AF,6
1KbagD47zTS1PnmS8iKPIK,4
1LHygCKEnXODNnLifxTx5I,4
4Pe43DesCTL19BonXh5pFd,4
4lpyei5YcXP9B5RbEmCOvM,0
0MDzywRV8zlToaMgWouLTc,1
2c6FPsa8Omk4XuG2iCiirz,2
6Nv7ob7EkuTHJeXBAjMyAA,5
7JxRsfYTR1VUTtTfDCPhiP,1
4NEYdVm6MOllW5KLRvJa54,6
1nYuafBnlzXmJvAqACNZya,5
0PssSh9856HENmOlTY6tLB,13
2YNdFd9cl3tdFsOFMaPB0z,3
5YDXgITpgilNqj4YVVGeww,7
4qf65f6yJn8T3JEjP8RVkk,7
0RHoTs3tIEsTyiv08x4TyN,7
0mvMAp3GlsypRjat4GN0dP,7
3QIKo4QkcCQgkZo8WF15Fe,5
1cOhnOg3gG5zPIVRoTNiDH,13
5Zzsml4m0OIj7jT2hhPeyj,1
1jEYaHpVqm0ZBCZfggjENv,5
5EDoh7qhH4LDcLJOhOhJVK,5
7bm081pp3ed0vEscGhGw5T,14
3v8s9GObzeBBVDZU7TM65V,3
4KDh3ySMM63yVpzpgw1v2F,5
2k8ZOpPvuVtPf0xMEIcpLz,7
1MUCEPRqPotUkDNGfP9HbS,7
55qXgFHpneNmjpdYfIdJ1U,7
768DTXCZBHd2pNVqzqVxRK,7
0ULhwepEUDuvgMgJ4GR14z,7
4rZ1ELne9HvpOLib85ynD2,1
2ffpHr5UpQWeTtABKcjUPx,15
5Wh3ZL3nY3gOy8RX7044H3,15
6eYiT5Zk4g0tN8YZKq47vS,10
31S0jj2MqTTjdOCwDOAVr8,2
0hd4rC19ldUBmabhSHxiwS,6
4j9UcnXtdfnk4cyLuLf3uN,2
6dEdHXQDVQOWk0awZwgKJw,7
5JiqFibT5KOsT8Kqi3MQBZ,0
4cjWIe6WC1WYG03RmGVGbU,2
5hODrvllD58xKBB3EQY5oL,5
4RWyho1B7ko4cZaxCKkjp6,4
0SHklcsX0sSPcYjPXbGn8G,6
4sFakklaZDV4Js3JkODInJ,1
01pxvC4QWx4mwArpt4cYYL,5
3Qi0Pw98jz3InvQJxlgEC9,4
33YXSNBTg2KvbGur2E1XUw,4
1KaKTKJzAM7BnaVIqr9aXX,4
0KTnrRWtXY1jIuzTov2UgA,5
1FpqX8wFx3sKBloQTKU4Eb,6
6e3G4Gm9xg41Rfdv06Y94p,5
1awe1QKAusXpOLs5TttSOV,0
2gks3IV54XfFQOPvANXfLQ,5
0tKmuRbtWTj7SvFPagSfkD,1
3Cc83dEJFMAfbE7KbxuBik,13
5w7A5OrWHQzLXVtGk0O81r,5
0LwgIXe0abu9b57ef7yVHV,5
5dvBeCMTzUNjyWIcuykzyh,3
0NrXd3e8BRWhpyy9nsDQLF,3
5KC9G77197QBsN5a8Vvtv3,4
0ob8lMsvfQ8UUMorlJmS98,6
24KqWcpyrY1COcRPYt2ef5,4
3bPCmHzimeKyHA9twyK0MZ,3
4FoipVMx6vjP6JNGKQyTXS,4
14hnYreIvYvE2zsLS4DP9b,5
1UwxrFpwKmlC9Z17RRvaT2,3
0XJ9aNMjxjqZCUCnJMhcgh,1
4IJmGyNZCgUtmWyVm9TICr,5
5F9Pe2Tg20NRi8N4cHHXUD,3
5ddy17esyPiVMzGDg9G4BL,3
7qP85VAlcys078yEGoXzMz,15
5YJWKE5VbW2jAwPSZRW9Gu,4
5PZK7nZBsKjSkXDszKrJ1W,6
7LqfkyMeG2eheAHkhyATkA,2
6wvOaXPldVKgvpFx7E7hI2,7
1YRahLoAPuGTi62r2zZ1Oh,4
4fvrxYPrP7mlx445UlV6bO,3
0UgHw2x3Nnocajvx62noEn,6
6nXLsSiMGFFUK7vMuRrp3s,0
1tv7Ohjt3UM83sowI2A33u,15
7MznFf1Da0eoDG7vPDUSke,13
6eQLPUE7xsBrVrYAo2ybH3,4
3FtabGh1Z0D0XHKQJnNZBQ,2
48OJGqiTSwiUmDwLpAlGZ6,3
0UEMTz9APWfoJHdlXDeIzm,5
37gG4GPeTRPKKdXYx3zTRC,5
1OhtTc59KSDzaNzThkdYhF,14
0gqjrg3hlZVBx1KOoMRdU0,4
0kvCsawo2Y5m7xvksC1IK1,14
70cpuGFNENOHuqNhtLVFJY,15
5o3KGmXAREYplnzG421nsE,11
3zIrLEU2Q7UuKJb4hODlFD,14
1gbrXEnu5AGijhPHFXPOku,3
7DsVUde9c0lVje0FtuIYoY,5
24R9lWmmNbyemIrDcN5za2,7
33Xc0OjwfARElXe906wO6W,15
5g7vEvbHHuLtWDBY7D8wYV,4
64IcdRqfcN5rwqSqJpQDDe,3
35jzZ9P5F81sO2VGDxz3OH,0
2wuDHnDWhyT5HtBu2fVzEO,2
6bS7DqTuzrpkluB7boWmw2,5
0Mz07VC8F7BD8lQoyDW0Ng,5
6wL6sfsTZy1Glj9i5DTGX4,6
4VsUX1CHcoglTZWIaBjGwH,6
3IYlcd8udi4e803pBS10bV,3
2vB6ENlCUFe7wn2OhgkSpV,4
1bBIIwlipWbMmjWIDWQYlc,3
440Smb4Cxb6AjJvZI0YRGI,14
6gLDBSM8WC8wGfopktvcwX,14
2dDbUz79o8E4vkD49JL3Df,5
19pgeFDadbUrHW7nYelbOg,5
7hApGgP4BCDPUzJNlsnUxz,2
6BJi8R1IsgR5v0D7KZQa8e,5
1TL8ZUEqoreWZ5Gqhvr8NA,5
38K7UccGTxa27YBWtfG5Xu,3
7FPkrc3sIxF8Szma68u4Rz,4
49xbhBTVMpigG2VdRF5tnb,3
1YH1nKDtzLvqYMvdYXaSfH,5
7uU1cYPRkIYAA8epkk3fFt,1
4V1uSAr0aISmo4FxR0EK5O,6
0r81LtbPShOOPXZeO0J0K1,1
5QKY2vl9PnzZITngbZAM6Q,8
5nKe9PgCtEhqdnvXAQIBhF,9
5op53ANI4exiWqFHKuwWxd,5
4ToYlykhwpW98KtMIGnWQK,6
5OyurLkQVrXM7I33eiF696,9
72zsr1jSMnaMPtl713jXeJ,4
1UnB75lnUCGkgru3tEsQYY,14
27QCaXOhT6qY0NT6tv5IZ6,6
5b9lH8ThEcXGWsBM3TqAi5,4
7mKkJuVgkR72ozJGvJOTHP,0
604fgWYaIUfr9UtBe9bj1p,3
0SCJXZZKUHgbWmUkhCpA9H,10
2q5zd5u4A4JzAbes2VDPjk,7
0UhIdavKe4EQSJCTPd6wQa,0
2FgVVn5jX8lE7nSLnYKLhE,4
1fBO9S4vo5cfCfRK1Ofaxa,6
1d1Uc9yNUMvUb0RbakGDt0,5
7tlAoolLqiebBYpfFMAttY,4
2WYWOdjlZF1RFQkrrXUYgv,7
2MqJJotATaZuzfBOewZea0,0
1PO9sdsEu8bYm8FVGNCM5D,6
0NslHuacjxQYfUTOW3HCIV,7
3Mtsy20YEyl9b4rjjilARq,7
2GbefvL5FfgXB2sLJV0ZKw,4
3MnwtWgNSY9qVPJJ2oyLhP,1
2YiQqpLGoqIE7jLIjm5FCv,0
4Omfr1OV4e0eaLcPe5JFRa,7
47jpI85aNpUG0KDLpTPVEq,3
0sEbyUe6SwhvNunQ28OU9S,3
6ysDdhGjIdcoBPdn3zXQOp,5
4qrdHmCfQWPkMKjkiUjzHF,4
3KWFv5KEKk2zeQRUkhxp9d,4
5gSiCWxBylv4JliGnB5QP4,4
3QS41yNATzSW41rDaff9wm,5
4QbKrCpigcaBmByrecWI5j,5
7jgoVSw8pZ7NP9pCWGVpZm,5
14QIAOdHU2moF53egeO6RS,3
4baAwbpkroYCwSIlaqzNXy,4
0vWh9AyRW3DZGmvNsRq3Tg,14
0vfvmVyAyN2rqKUEwCNlX6,6
6YYpsbU9ceFLXCKs06HmNI,4
1f46wlahQLwVlAVnrvJJC0,5
1fJhqz9ETr6zPp93IHAfLP,3
4CygxWsEEh0ytRKiStrMeV,3
6HPJTseTchzSXAkDDovSJy,2
3alKVnycJSCsBV298wHBMb,7
3inCrGFDXWqK4x9X50ylhC,4
2UrCJHaO7QXgTIRFf5Ka6y,3
6Pr4cZCosOpz3xBXqhO3xv,4
3t6c6Blac5qJSCHc8gPqMt,14
4ZAWkJAXfKfgWwHpQgtAW2,14
4C1brHBIUEbMHzejlot23h,14
39Sm1MRJChtcJQRdwnHjhG,7
5BLpDreKOvVKJvBuowlkxE,2
6sTuD327CMfk22E6cSUAlG,6
3QTpE4GDPt0PlpPjcdUK8m,4
1KzAVDku4QLU4IcwPOPDua,5
0mbNh89V54QZ76G7aq3JgR,1
4q4RYl9RCY9XaY5mNkfz9w,4
7fvO8B5lKKKzw6nbtuJmuf,7
66tUiPVgv2h1A4jVBuSUTw,3
5uB85PzlWrnNnxL2A1TcKD,4
0MaVUHLJImj4GHdab5Xbmb,10
4aRG2QMn0kYIEbS3FfUlFQ,3
3l14MJpQB4tFFgKLqUqtV3,5
0bWtmYrWat7IWlpx3rmuwc,0
5IaY5teoqlHSvlacevRKLr,0
5N89h6717o32ZseUAeUKtz,13
0CHRgDidZqHau44aQpQcBG,2
0xn9WsyWhNbfI82Ipnpwqa,5
71RakHH2tdYRLFM2RniO5K,1
4gW0C3SyybbjP9cAKZVUBh,5
2dB5Th3ogSbEDLPyrl1Afj,15
36ZH4hyA95j0FOs3Egz06D,0
4T3yx8Ugtgim1zYwNbBpRE,6
5vL5ZcKaaahls2iuwYfbKa,5
1zZZ9DQGV7B5Z7SCKOn9B9,13
0kDzJq7Do8ARQCKKBYt54U,5
30s3cW1xHDYjsN6giTJ8F0,5
2isaeBEYSya3UAaeaGInNO,7
38FqUzfvSN1x27AVzHakAn,2
1ExC1XwpkVH57EVnhqTMxP,13
0UsQyjvlQj1se5FOoGKa4r,5
0MRgSGrSRfKKRJr8zTLxG8,7
62SeXIyJjb1AM1zsO9wqgk,0
0F3tQcMXoEdT4gmRSBvzyD,7
5sHPMdCjomrXVrrGuX5Gpb,6
2T6Gmg21OWXdY0qhgsRqSU,7
3PbsDnKdrZY0ttX7VE9s5R,14
2mqB7fvAVhz2aFB0c5ra2S,0
0R006hG3nKJ9X6s5Os24Nz,13
1ZZMu5cxiU4eFUNVwMnCJq,4
0aRiMi5QagVswCxnfZKxH1,5
1DugVl2BrUj7yhZ7eDP3b7,2
31Nc0X5M29QssTnYAcOGbH,3
488cKOZoT89BDBF4i3qGt3,3
3qcFtdfXkF7H0OAGmpy943,3
0PXhqIxTrgVsHJUbJS6ysO,3
0Ln5tJyLX5qusquBOtq7wf,5
1IzXu9anRMJJq6DduIjXgs,7
3GNTPWY8u9WBdTrf6Jx5f6,3
1fmwR2QeZW9JR44xaz92IF,4
0JkF8ad4HwuPBSqCJBR2Nv,2
0EkGp8t6QFPKmeMoLuzrvU,2
1YhzlKAGZCgFmu3maqDQtl,3
6iWGyoMTaKHCbkyXPlMT5p,2
3vvEtNk92lC173gajXYvVl,0
2G4AleAllw9tTyLN7h2RAn,2
7vy2ecmmzAL16RJAJ61LRM,0
0fcWIzRDyYZXIbAF18VOXa,2
0VEeImhiuX7xOPPuzM54B8,0
166mWHatCAcZ9T2H1pMYwM,2
1hPgZtPGAdaCdw1juFMe4y,5
2KzKKnPlYDt5I6VCOgwbfL,4
2pUbmRtZxMKzQGg65PIHAs,3
0q9G6mAIExIxvPsaT8Y7U4,13
40VpMsQC8wXxKjJkq29gtl,7
6lBgJDh0x56J3m1noQgYjY,13
0jNcqyxZcITxKXsjddnCmQ,2
1WA5t08ybrrjaS1dyzDpDG,5
0x7L1Jp3nvOeaKVg0GGSyt,5
31aUkAzm8zzQa6UQLwxhmR,5
3yo3nJY8AUhYCqbYH1p0ql,13
0uKGRZkZjjw385RUp9zD3h,4
36LJqDFB3enEdZhwm9NukF,3
3q7zMxaqANXd2MSfTsQLQo,5
23E4GD5iB8fFD40klVqwFa,10
6S4wBzoND228WZqdeApyjB,4
5zS1qHSh2zawNMtrJOcYMr,1
6xxyJ2eCPwqa1ZhPWOJfSs,7
6DOZEMyrcY3F2FmTWiP5xE,14
5ndeX3Lt1cUFN7YKC8ftO4,0
53A5taHGiIyp3dS1UsN2Lm,0
5cn3DCxhVpS0EOXIfwoKBL,14
5ddRMygdPBBvQWn4zUGhUX,14
6S8QauFt4SrZbEDD4gzlCd,6
4oYlPw21zXrTzGkne462Wa,6
31Ujk6A5k83q0x7lLm7tGZ,14
1ANIv8lfjDPTXTWyNEBUGd,2
4z5SLythxXK2lTlVF2Ywog,14
6FqAuy3eIx7YlkEDVamd7G,6
5AM4VhG8dObyC0WNFSyfHs,2
6FXPH5EnwFHYOziPPPMda5,2
5xjfqLKy2hpXDzd9x8peJa,5
1Gep5mWzVFNDXZ7aHUm1kN,6
2ZKeQvKanatTAUfxmUWwxx,14
0vvZhrN7rcwPrc7MDxIrHR,0
6i5TjPi3OBBj4RhAIWOY0I,2
5iZHyEl1eM1dZ75UWoTOs1,4
5zS9OeCqwXdHhIQ6tu8RFS,4
6fcZNs8sOkLwMK2NPzfVWC,0
19VloD0okbWIePRRK9A9f2,2
4hVP9Xryj3LmYaKVv2UG9C,2
3eU7KmwMeY9OotCtPE8yjF,2
0ScgmigVOJr2mFsAtwFQmz,6
1esrPCrpjJhubSqRtNz5Yw,3
0ccCwNzXvr1Yoz91vKz31Z,0
1tCf9F4e0V7oIP7oPbm5rr,14
4ou3f7jaB41isbJkt6CF2b,14
4xTaOn06UiRHkq2ZUjWIqI,6
0UQnWjRKEphlQtzeZ83lC2,4
4bTXFLSWqZiUrrXD202tVG,13
2cVj88Q5SL5bZa8O2iFrDL,7
52lfdxFopFYCNlG41h4kRr,5
2YIOkqKgg3jZEFoL5qcEPT,4
6wYHoJUCDNk4fQ1YOyNJHp,5
4EkAhdHD2kcnejBLS4oOLb,4
4aGfEHwYjTdpwzgQgfty1e,5
5Sm1vqmyyeOSFenX4rhWyx,1
0YUlzRed9RuUh7g5aeUdZG,4
4IFBY5R4BGJuQL0yNyl0gR,7
3R8Sed0DZQZ50JHclbSlLr,6
2Z8p9IOdCGfFHhBhqoP9In,4
2g1CeM0wo57WiqSF3UgIuq,4
4IVrAGlBh2jeko7o2YKig5,2
59Og9s2JjUzw6zEZjIiFBI,9
3BQGUaVPF7dCrhAR2n3y5j,14
63VdDgvlj3rhpxuHoPmY8D,6
3nnq7XjxlWlgLozcOMKGDt,2
07DzhLaC0qlGYsgd0quCCs,2
7cDbqFvw45zdLHGltdb1g9,14
5BNGLVwu3tjGeSorh5butL,6
2mQIdg1vJ1MwU6XcqNzqOR,0
7m9ngD7zJZDxQEHZzAFl1m,4
4jmwrforqDiwPyUkbegXHZ,5
6WrnSlcN0dzTO80mVVbBto,14
0OBeiL3ie4hWIKCPGzwhQh,4
3o4pHqlbe6Ehev2lYnIh5T,5
6GIaahz7IpyvE5DIO5NjAN,4
0vPEy5ZfK4t3lTsAkqjESZ,4
24AFErHUiORpll04wrR6u4,7
6Wyc7eQ3tVdHMPBTSFu4xy,3
7ILnXbki6rUhCGhqghsXT0,6
0T7ZHxvp81aVImi6gADpqT,5
0Z2ZVAKhvYGLpZ2DfOX3rm,4
0mVtfnQPuUifzOpyTj9RWv,1
7hB6SkmugPK198kpgxDkDA,6
2Ff1bfQkF1nmjOETYLQZsL,5
0EJHhccadE8UvdZ5wGI1SN,5
6LinqKaMUsazZ5NG2H1fyG,4
2NjbIZpz7YMyo8s0hgheqD,4
3qmia7zOrWK9CkK8wWUkbz,4
7AEvyxJS2Eayyr6q5sEU66,6
7dTflpgfupo7ONPe3YRsxl,3
50SlUsduTdMTgpitQtv26O,13
5tryzDT3iMMcONq3YHWgC9,5
67DoMEUfkR2EuI1wVFqkGQ,5
5piIwdQnqzbAv7wU7nNkQc,7
7lqRkv3IkdMRk7FTOzvzR3,3
49Lt0sSD9kzrfTRaNfEthk,14
3rYP6YsU31ZKgupY7fWjjI,15
1qZfDtfFhgdk5J2A7iNDeY,9
4wnfvSC1Wrf1fw8SjtKsvB,7
0hOlo3OCWXFKqYuHsQ74JO,13
6z4YiJMEMM0bqHsCZPfNTi,5
6lFWke0GMhVjLl4edM4Jep,13
11XQqVD0BzHVDu8iDAbTB2,13
1gbPCpwTVkmpgeXjqeBRcC,7
6dvA93FjJE1G14FYTWXLFo,13
5K4YwzLeRzzFhL4JirkHQY,3
08mVrO7A6mAdaftBmQR4Oo,5
4yD1OINBnOGvoFQigH8bLR,5
6VBXqL5ztd119C0K3GgZ28,13
0KPo4zMnHQWOsot5TR0oiE,3
3ifcG47VM6nSIx69TKwFTp,5
5g7Qylrck8rh2lUgEWPQVS,3
49Hkgl03InFFqBklOQxunt,0
1href03SFLehTobomjoWLX,5
4S4DVFQkLbfhZbGQxoRtPR,13
762EYBYx5mkp8cxD1w0y0F,5
4bpvghnZgwRbYSCaVUR3xB,2
6XUUAsbzqwhqtdC9wW61Jg,3
5cbHlX6tKCCiz1jtVvkH5w,7
13PI53NL4CNGzGfMhLvbBv,2
0Nf5R00C69TCMbVOSK09JC,14
3PKIYbww0PvgEYXjakQe7n,0
530ZUj2kcoSYJ6PS6CgqDm,7
5oLZOjxUHhbcB5Xv9OPOqO,10
7zkDEBSxkcBVsStS4qBFpK,5
7F5GuFWbBqMURqPQjfAeC3,3
6Kh1uaN6zhSyfLb6HaYGqC,15
7rCYiUnMGloBwREKrFkbf9,1
5bYQM8TrQ6ur1SuEieE3pK,6
4vR1pscxxTAaaKL21hO5rH,4
37WNPHZnXsbsODgCsnBKti,6
4Xj1c80iHxUeog2hHB55iw,2
3cUUVRG0w6BmUgd4Jvq7MZ,15
6zi1j0jI5G72j4eSBhEffo,15
3vYOncN0bfYV6EYVlSjwXr,15
1NDW8D3nNHeJFarOoiHDeh,15
4ob3lu9AMhuYaE6wfu0hFH,13
1qRdFvAlO00xTdCu1gZGSv,15
1BbXlbs8pWeYI2yGpGhuzA,13
4Zej1cL8Hnqwa7AwZ1oo3z,5
0USWLVq4JoUNF7gi28HBzr,13
2Zk9i8ayiwYLZIEJemuhl9,11
5NfgFRdfNQ4HFVPGRoVMU6,15
3kKhaaIjqGMcOVhl5r36Ap,15
6ymVxYG0UHqIjXmclbE1cu,2
4WyhOKXtCkNVcgfTBpYaxm,15
05rQuHa8lWk9PTpQUqcO31,13
6YzXlsjXVZTwUoKSwHZsuF,13
2eiXRfxpCBSr4zz2qArd1z,3
